Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,crossed_lane_markings_0
89.467079002,1,89,467079002,ego_vehicle/lane_invasion,10
125.467079539,2,125,467079539,ego_vehicle/lane_invasion,10
