Time,data
22.991622562,3.7606685161590576
23.041622562,3.978996992111206
23.091622563,4.200132369995117
23.141622564,4.4237961769104
23.191622565,4.6499223709106445
23.241622565,4.878509521484375
23.291622566,5.108768463134766
23.341622567,5.35197114944458
23.391622568,5.184359073638916
23.441622568,5.380041122436523
23.491622569,5.623264312744141
23.54162257,6.157212734222412
23.59162257,6.500126838684082
23.641622571,6.9361066818237305
23.691622572,7.221369743347168
23.741622573,7.593013763427734
23.791622573,7.848748207092285
23.841622574,8.179401397705078
23.891622575,8.421601295471191
23.941622576,8.724478721618652
23.991622576,8.96210765838623
24.041622577,9.24504566192627
24.091622578,9.48318862915039
24.141622579,9.751434326171875
24.191622579,9.9924898147583
24.24162258,10.142414093017578
24.291622581,10.108948707580566
24.341622582,10.211913108825684
24.391622582,10.636823654174805
24.441622583,11.02266788482666
24.491622584,11.366414070129395
24.541622585,11.681122779846191
24.591622585,11.971619606018066
24.641622586,12.243379592895508
24.691622587,12.500431060791016
24.741622588,12.746085166931152
24.791622588,12.982934951782227
24.841622589,13.212923049926758
24.89162259,13.437664985656738
24.941622591,13.658402442932129
24.991622591,13.875974655151367
25.041622592,14.091059684753418
25.091622593,14.304244041442871
25.141622594,14.515798568725586
25.191622594,14.726207733154297
25.241622595,14.935620307922363
25.291622596,15.144193649291992
25.341622597,15.351924896240234
25.391622597,15.381543159484863
25.441622598,15.369632720947266
25.491622599,15.560483932495117
25.5416226,15.859225273132324
25.5916226,16.126232147216797
25.641622601,16.36882209777832
25.691622602,16.592811584472656
25.741622603,16.802696228027344
25.791622603,17.00181770324707
25.841622604,17.192697525024414
25.891622605,17.377511978149414
25.941622606,17.557655334472656
25.991622606,17.73426055908203
26.041622607,17.908164978027344
26.091622608,18.07999038696289
26.141622608,18.250228881835938
26.191622609,18.419208526611328
26.24162261,18.587207794189453
26.291622611,18.754289627075195
26.341622611,18.92071533203125
26.391622612,19.08662986755371
26.441622613,19.251575469970703
26.491622614,19.41666603088379
26.541622614,19.581525802612305
26.591622615,19.74592399597168
26.641622616,19.910114288330078
26.691622617,20.074012756347656
26.741622617,20.237548828125
26.791622618,20.4001522064209
26.841622619,20.55419158935547
26.89162262,20.632793426513672
26.94162262,20.558372497558594
26.991622621,20.344486236572266
27.041622622,20.025968551635742
27.091622623,19.662588119506836
27.141622623,19.276622772216797
27.191622624,18.874921798706055
27.241622625,18.462186813354492
27.291622626,18.045011520385742
27.341622626,17.62560272216797
27.391622627,17.263126373291016
27.441622628,16.973264694213867
27.491622629,16.62470245361328
27.541622629,16.036252975463867
27.59162263,15.5075101852417
27.641622631,15.042755126953125
27.691622632,14.61950397491455
27.741622632,14.239523887634277
27.791622633,13.919193267822266
27.841622634,13.681646347045898
27.891622635,13.506534576416016
27.941622635,13.407505989074707
27.991622636,13.387259483337402
28.041622637,13.431475639343262
28.091622638,13.520134925842285
28.141622638,13.609192848205566
28.191622639,13.742485046386719
28.24162264,13.818617820739746
28.291622641,13.819231986999512
28.341622641,13.734188079833984
28.391622642,13.604949951171875
28.441622643,13.443203926086426
28.491622644,13.272388458251953
28.541622644,13.093098640441895
28.591622645,12.90573501586914
28.641622646000002,12.703505516052246
28.691622646,12.502673149108887
28.741622647,12.303779602050781
28.791622648,12.267667770385742
28.841622649,12.259988784790039
28.891622649,11.928764343261719
28.94162265,11.429511070251465
28.991622651,10.979820251464844
29.041622652,10.584126472473145
29.091622652,10.23967456817627
29.141622653,9.94497013092041
29.191622654,9.697513580322266
29.241622655,9.492420196533203
29.291622655,9.326045036315918
29.341622656,9.196565628051758
29.391622657,9.103638648986816
29.441622658,9.034904479980469
29.491622658,8.981897354125977
29.541622659,8.93925666809082
29.59162266,8.887809753417969
29.641622661,8.805621147155762
29.691622661,8.68519115447998
29.741622662,8.498995780944824
29.791622663,8.250750541687012
29.841622664,8.005900382995605
29.891622664,7.768095016479492
29.941622665,7.546690940856934
29.991622666,7.329852104187012
30.041622667,7.127547264099121
30.091622667,6.942676067352295
30.141622668,6.778102874755859
30.191622669,6.633261203765869
30.24162267,6.5000128746032715
30.29162267,6.381885051727295
30.341622671,6.272695064544678
30.391622672,6.16977071762085
30.441622673,6.07559061050415
30.491622673,5.995236396789551
30.541622674,5.923716068267822
30.591622675,5.857399940490723
30.641622676,5.798141956329346
30.691622676,5.74004602432251
30.741622677,5.684448719024658
30.791622678,5.629795551300049
30.841622679,5.578037261962891
30.891622679,5.528075695037842
30.941622680000002,5.479216575622559
30.991622681,5.433896541595459
31.041622682,5.3914923667907715
31.091622682,5.3536834716796875
31.141622683,5.321654796600342
31.191622684,5.295874118804932
31.241622684,5.274815082550049
31.291622685,5.257992267608643
31.341622686,5.244919300079346
31.391622687,5.233506202697754
31.441622687,5.223461627960205
31.491622688,5.213547706604004
31.541622689,5.2034125328063965
31.59162269,5.192649841308594
31.64162269,5.183055877685547
31.691622691,5.175897121429443
31.741622692,5.169740676879883
31.791622693,5.164462089538574
31.841622693,5.161252498626709
31.891622694,5.16119909286499
31.941622695,5.161818027496338
31.991622696,5.167013168334961
32.041622696,5.176280975341797
32.091622697,5.187097072601318
32.141622698,5.201966285705566
32.191622699,5.218414306640625
32.241622699,5.23343563079834
32.2916227,5.246410846710205
32.341622701,5.258743762969971
32.391622702,5.273468017578125
32.441622702,5.288467884063721
32.491622703,5.3041791915893555
32.541622704,5.321285724639893
32.591622705,5.337693691253662
32.641622705,5.353796005249023
32.691622706,5.371190071105957
32.741622707,5.388171195983887
32.791622708,5.40377950668335
32.841622708,5.417494297027588
32.891622709,5.42875337600708
32.94162271,5.4381208419799805
32.991622711,5.445254325866699
33.041622711,5.450772762298584
33.091622712,5.4555344581604
33.141622713,5.458855628967285
33.191622714,5.461560249328613
33.241622714,5.4637346267700195
33.291622715,5.465333461761475
33.341622716,5.4659743309021
33.391622717,5.464706897735596
33.441622717,5.461970329284668
33.491622718,5.458199501037598
33.541622719,5.453446865081787
33.59162272,5.449065208435059
33.64162272,5.446924686431885
33.691622721,5.44744348526001
33.741622722,5.449850082397461
33.791622722,5.4529547691345215
33.841622723,5.456895351409912
33.891622724,5.460066795349121
33.941622725,5.462775707244873
33.991622725,5.466183185577393
34.041622726,5.469414234161377
34.091622727,5.472543716430664
34.141622728,5.475541114807129
34.191622728,5.479185581207275
34.241622729,5.483179092407227
34.29162273,5.486361503601074
34.341622731,5.48969030380249
34.391622731,5.493381500244141
34.441622732,5.496727466583252
34.491622733,5.499821186065674
34.541622734,5.502856254577637
34.591622734,5.505670070648193
34.641622735,5.507924556732178
34.691622736,5.510063648223877
34.741622737,5.513320446014404
34.791622737,5.517232894897461
34.841622738,5.521237373352051
34.891622739,5.525618553161621
34.94162274,5.530444145202637
34.99162274,5.535992622375488
35.041622741,5.540095806121826
35.091622742,5.541558265686035
35.141622743,5.543545246124268
35.191622743,5.544149875640869
35.241622744,5.544334888458252
35.291622745,5.546906471252441
35.341622746,5.551692485809326
35.391622746,5.559576988220215
35.441622747,5.571639060974121
35.491622748,5.588240146636963
35.541622749,5.607386589050293
35.591622749,5.627069473266602
35.64162275,5.647551536560059
35.691622751,5.668091773986816
35.741622752,5.689845085144043
35.791622752,5.71522331237793
35.841622753,5.744405269622803
35.891622754,5.77815580368042
35.941622755,5.812962532043457
35.991622755,5.848095417022705
36.041622756,5.88510799407959
36.091622757,5.921688079833984
36.141622758,5.957921504974365
36.191622758,5.991208076477051
36.241622759,6.022240161895752
36.29162276,6.03772497177124
36.34162276,6.055285930633545
36.391622761,6.064437389373779
36.441622762,6.059162139892578
36.491622763,6.070928573608398
36.541622763,6.082709312438965
36.591622764,6.099359512329102
36.641622765,6.10548734664917
36.691622766,6.191375732421875
36.741622766,6.292285442352295
36.791622767,6.399571418762207
36.841622768,6.549122333526611
36.891622769,6.6728034019470215
36.941622769,6.771031379699707
36.99162277,6.832447052001953
37.041622771,6.9504852294921875
37.091622772,7.0187506675720215
37.141622772,7.0665717124938965
37.191622773,7.174488544464111
37.241622774,7.233467102050781
37.291622775,7.234208583831787
37.341622775,7.191694259643555
37.391622776,7.201727390289307
37.441622777,7.1788330078125
37.491622778,7.082315444946289
37.541622778,7.048949241638184
37.591622779,6.967890739440918
37.64162278,6.840888977050781
37.691622781,6.81082820892334
37.741622781,6.804124355316162
37.791622782,6.771472930908203
37.841622783,6.746579647064209
37.891622784,6.828712463378906
37.941622784,6.914103031158447
37.991622785,6.981825351715088
38.041622786,7.056157112121582
38.091622787,7.0799970626831055
38.141622787,7.072587490081787
38.191622788,7.002287864685059
38.241622789,6.959229469299316
38.29162279,6.851729869842529
38.34162279,6.667073726654053
38.391622791,6.5508646965026855
38.441622792,6.3900861740112305
38.491622793,6.159067630767822
38.541622793,5.8897905349731445
38.591622794,5.794642925262451
38.641622795,5.75039529800415
38.691622796,5.6591796875
38.741622796,5.579733848571777
38.791622797,5.577502727508545
38.841622798,5.6143035888671875
38.891622798,5.676063537597656
38.941622799,5.805940628051758
38.9916228,6.019006252288818
39.041622801,6.267094135284424
39.091622801,6.528640270233154
39.141622802,6.789298057556152
39.191622803,7.053744792938232
39.241622804,7.298590660095215
39.291622804,7.5690813064575195
39.341622805,7.826900959014893
39.391622806,8.090118408203125
39.441622807,8.347352981567383
39.491622807,8.5989408493042
39.541622808,8.85409164428711
39.591622809,9.102411270141602
39.64162281,9.35265827178955
39.69162281,9.59713363647461
39.741622811,9.844772338867188
39.791622812,10.08570671081543
39.841622813,10.148640632629395
39.891622813,10.161369323730469
39.941622814,10.330167770385742
39.991622815,10.752397537231445
40.041622816,11.123371124267578
40.091622816,11.460387229919434
40.141622817,11.768946647644043
40.191622818,12.054954528808594
40.241622819,12.318939208984375
40.291622819,12.574027061462402
40.34162282,12.814387321472168
40.391622821,13.04880428314209
40.441622822,13.276723861694336
40.491622822,13.499465942382812
40.541622823,13.693747520446777
40.591622824,13.825335502624512
40.641622825,13.831733703613281
40.691622825,13.73719310760498
40.741622826,13.555212020874023
40.791622827,13.323160171508789
40.841622828,13.069862365722656
40.891622828,12.821147918701172
40.941622829,12.584282875061035
40.99162283,12.353668212890625
41.041622831,12.338107109069824
41.091622831,12.308005332946777
41.141622832,11.855368614196777
41.191622833,11.355582237243652
41.241622834,10.906208992004395
41.291622834,10.510225296020508
41.341622835,10.169426918029785
41.391622836,9.883959770202637
41.441622836,9.647453308105469
41.491622837,9.444038391113281
41.541622838,9.244695663452148
41.591622839,9.027055740356445
41.641622839,8.770825386047363
41.69162284,8.520129203796387
41.741622841,8.259882926940918
41.791622842,8.025707244873047
41.841622842,7.755763530731201
41.891622843,7.560297012329102
41.941622844,7.304190635681152
41.991622845,7.155348777770996
42.041622845,6.9475321769714355
42.091622846,6.848315715789795
42.141622847,6.661477088928223
42.191622848,6.589078903198242
42.241622848,6.419137954711914
42.291622849,6.366355895996094
42.34162285,6.20718240737915
42.391622851,6.167837142944336
42.441622851,6.013021469116211
42.491622852,5.981316089630127
42.541622853,5.831475734710693
42.591622854,5.811097145080566
42.641622854,5.6708598136901855
42.691622855,5.667174816131592
42.741622856,5.541011333465576
42.791622857,5.55375862121582
42.841622857,5.439624309539795
42.891622858,5.466264247894287
42.941622859,5.362428188323975
42.99162286,5.398995399475098
43.04162286,5.2997212409973145
