Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,other_actor_id,normal_impulse.x,normal_impulse.y,normal_impulse.z
86.579037599,1,86,579037599,ego_vehicle/collision,0,-5622.5205078125,1915.680908203125,1120.899169921875
86.729037601,2,86,729037601,ego_vehicle/collision,0,-384.01458740234375,0.0002746686805039644,0.0
86.729037601,3,86,729037601,ego_vehicle/collision,0,-410.8076171875,0.0002938325342256576,0.0
86.729037601,4,86,729037601,ego_vehicle/collision,0,-231.4038848876953,0.0001655129890423268,0.0
86.779037602,5,86,779037602,ego_vehicle/collision,0,-175.29188537597656,0.00012537855945993215,0.0
86.779037602,6,86,779037602,ego_vehicle/collision,0,-154.99681091308594,0.00011086237645940855,0.0
86.779037602,7,86,779037602,ego_vehicle/collision,0,-149.93788146972656,0.00010724395542638376,0.0
86.779037602,8,86,779037602,ego_vehicle/collision,0,-144.79779052734375,0.00010356746497564018,0.0
86.779037602,9,86,779037602,ego_vehicle/collision,0,-143.3932647705078,0.00010256287350784987,0.0
86.829037602,10,86,829037602,ego_vehicle/collision,0,-146.28245544433594,0.00010462938371347263,0.0
86.829037602,11,86,829037602,ego_vehicle/collision,0,-152.30154418945312,0.00010893456055782735,0.0
86.829037602,12,86,829037602,ego_vehicle/collision,0,-106.59810638427734,7.624491991009563e-05,0.0
86.829037602,13,86,829037602,ego_vehicle/collision,0,-91.50419616699219,6.544891220983118e-05,0.0
86.829037602,14,86,829037602,ego_vehicle/collision,0,-91.72998809814453,6.56104093650356e-05,0.0
86.879037603,15,86,879037603,ego_vehicle/collision,0,-93.86174774169922,6.713516631862149e-05,0.0
86.879037603,16,86,879037603,ego_vehicle/collision,0,-91.28813171386719,6.529437087010592e-05,0.0
86.879037603,17,86,879037603,ego_vehicle/collision,0,-93.68190002441406,6.700652738800272e-05,0.0
86.879037603,18,86,879037603,ego_vehicle/collision,0,-93.83323669433594,6.711477180942893e-05,0.0
86.879037603,19,86,879037603,ego_vehicle/collision,0,-94.79924774169922,6.780571857234463e-05,0.0
86.929037604,20,86,929037604,ego_vehicle/collision,0,-92.92201232910156,6.646301335422322e-05,0.0
86.929037604,21,86,929037604,ego_vehicle/collision,0,-97.28753662109375,6.958547601243481e-05,0.0
86.929037604,22,86,929037604,ego_vehicle/collision,0,-93.97288513183594,6.721465615555644e-05,0.0
86.929037604,23,86,929037604,ego_vehicle/collision,0,-96.42878723144531,6.897125422256067e-05,0.0
86.929037604,24,86,929037604,ego_vehicle/collision,0,-94.66582489013672,6.7710287112277e-05,0.0
86.979037605,25,86,979037605,ego_vehicle/collision,0,-94.94047546386719,6.790673069190234e-05,0.0
86.979037605,26,86,979037605,ego_vehicle/collision,0,-95.77315521240234,6.850231147836894e-05,0.0
86.979037605,27,86,979037605,ego_vehicle/collision,0,-96.26951599121094,6.88573345541954e-05,0.0
86.979037605,28,86,979037605,ego_vehicle/collision,0,-94.7989501953125,6.780550756957382e-05,0.0
86.979037605,29,86,979037605,ego_vehicle/collision,0,-95.94731140136719,6.862687587272376e-05,0.0
87.029037605,30,87,29037605,ego_vehicle/collision,0,-94.611328125,6.76713025313802e-05,0.0
87.029037605,31,87,29037605,ego_vehicle/collision,0,-95.4623031616211,6.82799654896371e-05,0.0
87.029037605,32,87,29037605,ego_vehicle/collision,0,-94.12330627441406,6.732224574079737e-05,0.0
87.029037605,33,87,29037605,ego_vehicle/collision,0,-94.73577117919922,6.776031659683213e-05,0.0
87.029037605,34,87,29037605,ego_vehicle/collision,0,-93.31547546386719,6.674444011878222e-05,0.0
87.079037606,35,87,79037606,ego_vehicle/collision,0,-93.814697265625,6.710150773869827e-05,0.0
87.079037606,36,87,79037606,ego_vehicle/collision,0,-92.16148376464844,6.591904093511403e-05,0.0
87.079037606,37,87,79037606,ego_vehicle/collision,0,-92.71060943603516,6.631181167904288e-05,0.0
87.079037606,38,87,79037606,ego_vehicle/collision,0,-90.70142364501953,6.487472273875028e-05,0.0
87.079037606,39,87,79037606,ego_vehicle/collision,0,-91.53058624267578,6.546778604388237e-05,0.0
87.129037607,40,87,129037607,ego_vehicle/collision,0,-89.4281997680664,6.396404205588624e-05,0.0
87.129037607,41,87,129037607,ego_vehicle/collision,0,-90.60006713867188,6.480223237304017e-05,0.0
87.129037607,42,87,129037607,ego_vehicle/collision,0,-88.65748596191406,6.341278640320525e-05,0.0
87.129037607,43,87,129037607,ego_vehicle/collision,0,-90.07959747314453,6.442995800171047e-05,0.0
87.129037607,44,87,129037607,ego_vehicle/collision,0,-88.16027069091797,6.305715214693919e-05,0.0
87.179037608,45,87,179037608,ego_vehicle/collision,0,-89.8296890258789,6.425120955100283e-05,0.0
87.179037608,46,87,179037608,ego_vehicle/collision,0,-87.0789566040039,6.228373240446672e-05,0.0
87.179037608,47,87,179037608,ego_vehicle/collision,0,-90.60558319091797,6.480617594206706e-05,0.0
87.179037608,48,87,179037608,ego_vehicle/collision,0,-87.64995574951172,6.269214645726606e-05,0.0
87.179037608,49,87,179037608,ego_vehicle/collision,0,-88.51377868652344,6.330999894998968e-05,0.0
87.229037608,50,87,229037608,ego_vehicle/collision,0,-89.2853012084961,6.38618366792798e-05,0.0
87.229037608,51,87,229037608,ego_vehicle/collision,0,-88.87871551513672,6.357102392939851e-05,0.0
87.229037608,52,87,229037608,ego_vehicle/collision,0,-88.771728515625,6.349449540721253e-05,0.0
87.229037608,53,87,229037608,ego_vehicle/collision,0,-89.75527954101562,6.419799319701269e-05,0.0
87.229037608,54,87,229037608,ego_vehicle/collision,0,-88.1234130859375,6.3030791352503e-05,0.0
87.279037609,55,87,279037609,ego_vehicle/collision,0,-88.70817565917969,6.344904249999672e-05,0.0
87.279037609,56,87,279037609,ego_vehicle/collision,0,-88.68791961669922,6.343455606838688e-05,0.0
87.279037609,57,87,279037609,ego_vehicle/collision,0,-89.76433563232422,6.42044615233317e-05,0.0
87.279037609,58,87,279037609,ego_vehicle/collision,0,-87.00008392333984,6.222732190508395e-05,0.0
87.279037609,59,87,279037609,ego_vehicle/collision,0,-90.83132934570312,6.49676367174834e-05,0.0
87.32903761,60,87,329037610,ego_vehicle/collision,0,-85.98068237304688,6.14981836406514e-05,0.0
87.32903761,61,87,329037610,ego_vehicle/collision,0,-90.41095733642578,6.466696504503489e-05,0.0
87.32903761,62,87,329037610,ego_vehicle/collision,0,-86.59889221191406,6.194036541273817e-05,0.0
87.32903761,63,87,329037610,ego_vehicle/collision,0,-90.83879852294922,6.497298454632983e-05,0.0
87.32903761,64,87,329037610,ego_vehicle/collision,0,-88.19730377197266,6.308363663265482e-05,0.0
87.379037611,65,87,379037611,ego_vehicle/collision,0,-90.0015869140625,6.437416595872492e-05,0.0
87.379037611,66,87,379037611,ego_vehicle/collision,0,-87.19982147216797,6.237018533283845e-05,0.0
87.379037611,67,87,379037611,ego_vehicle/collision,0,-90.91608428955078,6.502825999632478e-05,0.0
87.379037611,68,87,379037611,ego_vehicle/collision,0,-85.73329162597656,6.132123962743208e-05,0.0
