Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,other_actor_id,normal_impulse.x,normal_impulse.y,normal_impulse.z
43.438091512,1,43,438091512,ego_vehicle/collision,0,-3096.461181640625,3009.40185546875,-1483.4368896484375
43.538091514,2,43,538091514,ego_vehicle/collision,0,-292.2723693847656,284.3996276855469,-143.0358123779297
43.538091514,3,43,538091514,ego_vehicle/collision,0,-266.80194091796875,259.6152648925781,-130.57077026367188
43.538091514,4,43,538091514,ego_vehicle/collision,0,-163.00099182128906,158.61032104492188,-79.77140045166016
43.588091515,5,43,588091515,ego_vehicle/collision,0,-140.48081970214844,136.69677734375,-68.75020599365234
43.588091515,6,43,588091515,ego_vehicle/collision,0,-135.4482421875,131.79974365234375,-66.28730010986328
43.588091515,7,43,588091515,ego_vehicle/collision,0,-134.51953125,130.7108612060547,-66.83621215820312
43.588091515,8,43,588091515,ego_vehicle/collision,0,-133.89682006835938,130.10577392578125,-66.52681732177734
43.588091515,9,43,588091515,ego_vehicle/collision,0,-133.94683837890625,130.15438842773438,-66.55166625976562
43.638091515,10,43,638091515,ego_vehicle/collision,0,-134.220703125,130.42050170898438,-66.68773651123047
43.638091515,11,43,638091515,ego_vehicle/collision,0,-133.5522003173828,129.70021057128906,-67.0159683227539
43.638091515,12,43,638091515,ego_vehicle/collision,0,-133.8531951904297,129.99252319335938,-67.16700744628906
43.638091515,13,43,638091515,ego_vehicle/collision,0,-133.49887084960938,129.64840698242188,-66.98920440673828
43.638091515,14,43,638091515,ego_vehicle/collision,0,-133.50762939453125,129.6569061279297,-66.99359893798828
43.688091516,15,43,688091516,ego_vehicle/collision,0,-133.01588439941406,129.1793670654297,-66.7468490600586
43.688091516,16,43,688091516,ego_vehicle/collision,0,-132.65306091308594,128.707763671875,-67.23088073730469
43.688091516,17,43,688091516,ego_vehicle/collision,0,-132.37893676757812,128.44178771972656,-67.0919418334961
43.688091516,18,43,688091516,ego_vehicle/collision,0,-131.95297241210938,128.0284881591797,-66.87605285644531
43.688091516,19,43,688091516,ego_vehicle/collision,0,-132.06446838378906,128.1366729736328,-66.93256378173828
43.738091517,20,43,738091517,ego_vehicle/collision,0,-132.61697387695312,128.67274475097656,-67.21258544921875
43.738091517,21,43,738091517,ego_vehicle/collision,0,-132.91973876953125,128.9665069580078,-67.36602783203125
43.738091517,22,43,738091517,ego_vehicle/collision,0,-132.26329040527344,128.32958984375,-67.03333282470703
43.738091517,23,43,738091517,ego_vehicle/collision,0,-132.44586181640625,128.30226135253906,-67.7703857421875
43.738091517,24,43,738091517,ego_vehicle/collision,0,-132.11048889160156,127.97738647460938,-67.5987777709961
43.788091517,25,43,788091517,ego_vehicle/collision,0,-131.1495819091797,127.0465316772461,-67.10708618164062
43.788091517,26,43,788091517,ego_vehicle/collision,0,-130.7816619873047,126.69012451171875,-66.91883087158203
43.788091517,27,43,788091517,ego_vehicle/collision,0,-130.53822326660156,126.45430755615234,-66.79427337646484
43.788091517,28,43,788091517,ego_vehicle/collision,0,-131.1591033935547,127.05574798583984,-67.1119613647461
43.788091517,29,43,788091517,ego_vehicle/collision,0,-125.96241760253906,122.02165985107422,-64.45291137695312
43.838091518,30,43,838091518,ego_vehicle/collision,0,-84.13563537597656,81.50343322753906,-43.05083084106445
43.838091518,31,43,838091518,ego_vehicle/collision,0,-80.40331268310547,77.88787078857422,-41.14105987548828
43.838091518,32,43,838091518,ego_vehicle/collision,0,-124.62214660644531,120.72330474853516,-63.767112731933594
43.838091518,33,43,838091518,ego_vehicle/collision,0,-81.01841735839844,78.4837417602539,-41.4557991027832
43.838091518,34,43,838091518,ego_vehicle/collision,0,-83.9632797241211,81.33647155761719,-42.9626350402832
43.888091519,35,43,888091519,ego_vehicle/collision,0,-74.81925964355469,72.47852325439453,-38.283790588378906
43.888091519,36,43,888091519,ego_vehicle/collision,0,-129.07687377929688,125.03866577148438,-66.04652404785156
43.888091519,37,43,888091519,ego_vehicle/collision,0,-79.70327758789062,77.20974731445312,-40.78286361694336
43.888091519,38,43,888091519,ego_vehicle/collision,0,-81.04203796386719,78.50662231445312,-41.4678840637207
43.888091519,39,43,888091519,ego_vehicle/collision,0,-76.38597106933594,73.99622344970703,-39.085453033447266
43.93809152,40,43,938091520,ego_vehicle/collision,0,-122.38107299804688,118.55235290527344,-62.62039566040039
43.93809152,41,43,938091520,ego_vehicle/collision,0,-79.93206787109375,77.4313735961914,-40.89992904663086
43.93809152,42,43,938091520,ego_vehicle/collision,0,-77.33971405029297,74.92012786865234,-39.57346725463867
43.93809152,43,43,938091520,ego_vehicle/collision,0,-80.58858489990234,78.06735229492188,-41.23585891723633
43.93809152,44,43,938091520,ego_vehicle/collision,0,-90.6811294555664,87.84414672851562,-46.400047302246094
43.98809152,45,43,988091520,ego_vehicle/collision,0,-78.1131591796875,75.66937255859375,-39.9692268371582
43.98809152,46,43,988091520,ego_vehicle/collision,0,-89.47756958007812,86.67823791503906,-45.78420639038086
43.98809152,47,43,988091520,ego_vehicle/collision,0,-76.19759368896484,73.81373596191406,-38.98906326293945
43.98809152,48,43,988091520,ego_vehicle/collision,0,-90.95742797851562,88.11180114746094,-46.54143142700195
43.98809152,49,43,988091520,ego_vehicle/collision,0,-68.80730438232422,66.65465545654297,-35.20756912231445
44.038091521,50,44,38091521,ego_vehicle/collision,0,-93.36959075927734,90.44850158691406,-47.775691986083984
44.038091521,51,44,38091521,ego_vehicle/collision,0,-81.28429412841797,78.74129486083984,-41.59184646606445
44.038091521,52,44,38091521,ego_vehicle/collision,0,-48.89109802246094,47.36152648925781,-25.016775131225586
44.038091521,53,44,38091521,ego_vehicle/collision,0,-46.234920501708984,44.7884521484375,-23.65765380859375
44.038091521,54,44,38091521,ego_vehicle/collision,0,-89.6107177734375,86.8072280883789,-45.85233688354492
44.088091522,55,44,88091522,ego_vehicle/collision,0,-52.47139358520508,50.82981872558594,-26.8487548828125
44.088091522,56,44,88091522,ego_vehicle/collision,0,-125.75226593017578,121.81807708740234,-64.34537506103516
44.088091522,57,44,88091522,ego_vehicle/collision,0,-124.8468017578125,120.9409408569336,-63.8820686340332
44.088091522,58,44,88091522,ego_vehicle/collision,0,-124.0693359375,120.18778991699219,-63.48424530029297
44.088091522,59,44,88091522,ego_vehicle/collision,0,-84.46731567382812,81.35445404052734,-42.6568489074707
44.138091523,60,44,138091523,ego_vehicle/collision,0,-50.49433517456055,48.633480072021484,-25.500152587890625
44.138091523,61,44,138091523,ego_vehicle/collision,0,-59.946327209472656,57.73713684082031,-30.27350425720215
44.138091523,62,44,138091523,ego_vehicle/collision,0,-80.37684631347656,77.41472625732422,-40.59112548828125
44.138091523,63,44,138091523,ego_vehicle/collision,0,-87.9822769165039,84.73988342285156,-44.43194580078125
44.138091523,64,44,138091523,ego_vehicle/collision,0,-47.63262939453125,45.877235412597656,-24.054962158203125
44.188091523,65,44,188091523,ego_vehicle/collision,0,-47.31626892089844,45.572532653808594,-23.895198822021484
44.188091523,66,44,188091523,ego_vehicle/collision,0,-80.37841796875,77.41624450683594,-40.5919189453125
44.188091523,67,44,188091523,ego_vehicle/collision,0,-50.623680114746094,48.758056640625,-25.565475463867188
44.188091523,68,44,188091523,ego_vehicle/collision,0,-77.65756225585938,74.79566955566406,-39.21786117553711
44.188091523,69,44,188091523,ego_vehicle/collision,0,-50.58482360839844,48.72063446044922,-25.54585075378418
44.238091524,70,44,238091524,ego_vehicle/collision,0,-79.13347625732422,76.2171859741211,-39.96321105957031
44.238091524,71,44,238091524,ego_vehicle/collision,0,-50.46009063720703,48.60049819946289,-25.482860565185547
44.238091524,72,44,238091524,ego_vehicle/collision,0,-77.70662689208984,74.84292602539062,-39.242637634277344
