Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,crossed_lane_markings_0
54.374588854,1,54,374588854,ego_vehicle/lane_invasion,2
55.874588876,2,55,874588876,ego_vehicle/lane_invasion,2
