Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,crossed_lane_markings_0
34.826586432,1,34,826586432,ego_vehicle/lane_invasion,1
34.926586434,2,34,926586434,ego_vehicle/lane_invasion,1
