Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,other_actor_id,normal_impulse.x,normal_impulse.y,normal_impulse.z
71.794898578,1,71,794898578,ego_vehicle/collision,0,-13.92320728302002,714.0341796875,-5.24288478765633e-21
71.794898578,2,71,794898578,ego_vehicle/collision,0,-7.24909782409668,371.7608947753906,-2.729700060392826e-21
71.794898578,3,71,794898578,ego_vehicle/collision,0,-3.1448886394500732,161.2816619873047,-1.1842305188272887e-21
71.794898578,4,71,794898578,ego_vehicle/collision,0,-1.9350626468658447,99.23726654052734,-7.286619071798632e-22
71.794898578,5,71,794898578,ego_vehicle/collision,0,-1.8571586608886719,95.24205017089844,-6.993265303865222e-22
71.844898579,6,71,844898579,ego_vehicle/collision,0,-1.5962374210357666,81.86103057861328,-6.010746998130377e-22
71.844898579,7,71,844898579,ego_vehicle/collision,0,-1.5788443088531494,80.96904754638672,-5.945252610335307e-22
71.844898579,8,71,844898579,ego_vehicle/collision,0,-1.3972604274749756,71.65675354003906,-5.261485648174011e-22
71.844898579,9,71,844898579,ego_vehicle/collision,0,-1.4114880561828613,72.38639831542969,-5.315060537017808e-22
71.844898579,10,71,844898579,ego_vehicle/collision,0,-1.101110816001892,56.469085693359375,-4.1463124926172003e-22
71.894898579,11,71,894898579,ego_vehicle/collision,0,-1.203188180923462,61.70399856567383,-4.530691973770977e-22
71.894898579,12,71,894898579,ego_vehicle/collision,0,-0.048868078738451004,2.506138324737549,-1.8401630540623897e-23
71.894898579,13,71,894898579,ego_vehicle/collision,0,-1.1117830276489258,57.01639938354492,-4.1864997177018e-22
71.894898579,14,71,894898579,ego_vehicle/collision,0,-1.0001362562179565,51.29073715209961,-3.766085827703997e-22
71.894898579,15,71,894898579,ego_vehicle/collision,0,-2.122192144393921,108.8339614868164,-7.991268507407449e-22
71.94489858,16,71,944898580,ego_vehicle/collision,0,-0.21865743398666382,11.21357250213623,-8.233704143808102e-23
71.94489858,17,71,944898580,ego_vehicle/collision,0,-0.07870088517665863,4.036076545715332,-2.963539006192742e-23
71.94489858,18,71,944898580,ego_vehicle/collision,0,-0.1304391771554947,6.689409255981445,-4.911781526296747e-23
71.94489858,19,71,944898580,ego_vehicle/collision,0,-0.11443381756544113,5.868594646453857,-4.309088323719911e-23
71.94489858,20,71,944898580,ego_vehicle/collision,0,-0.10923479497432709,5.601969242095947,-4.113315450693764e-23
71.994898581,21,71,994898581,ego_vehicle/collision,0,-0.10215763002634048,5.239025592803955,-3.846819619792743e-23
71.994898581,22,71,994898581,ego_vehicle/collision,0,-0.15643662214279175,8.022656440734863,-5.890734243848866e-23
71.994898581,23,71,994898581,ego_vehicle/collision,0,-0.12089361995458603,6.199877738952637,-4.552336739288431e-23
71.994898581,24,71,994898581,ego_vehicle/collision,0,-0.12626522779464722,6.475353717803955,-4.7546085639961505e-23
71.994898581,25,71,994898581,ego_vehicle/collision,0,-0.17262902855873108,8.853062629699707,-6.500470712131877e-23
72.044898582,26,72,44898582,ego_vehicle/collision,0,-0.12740430235862732,6.5337700843811035,-4.7975011402235515e-23
72.044898582,27,72,44898582,ego_vehicle/collision,0,-0.1271841824054718,6.5224809646606445,-4.789212420920213e-23
72.044898582,28,72,44898582,ego_vehicle/collision,0,-0.12465307861566544,6.392676830291748,-4.6939016152626865e-23
72.044898582,29,72,44898582,ego_vehicle/collision,0,-0.11739680916070938,6.020548343658447,-4.420661970255112e-23
72.044898582,30,72,44898582,ego_vehicle/collision,0,-0.11675683408975601,5.987728118896484,-4.3965635317780585e-23
72.094898582,31,72,94898582,ego_vehicle/collision,0,-0.15834243595600128,8.120393753051758,-5.962499129207356e-23
72.094898582,32,72,94898582,ego_vehicle/collision,0,-0.13339053094387054,6.840766429901123,-5.0229171972573694e-23
72.094898582,33,72,94898582,ego_vehicle/collision,0,-0.1097014993429184,5.625903606414795,-4.130889378395916e-23
72.094898582,34,72,94898582,ego_vehicle/collision,0,-0.1328684389591217,6.813991546630859,-5.0032572057774513e-23
72.094898582,35,72,94898582,ego_vehicle/collision,0,-0.08885496109724045,4.556815147399902,-3.345897993687194e-23
72.144898583,36,72,144898583,ego_vehicle/collision,0,-0.07651369273662567,3.9239089488983154,-2.8811784566996855e-23
