Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,other_actor_id,normal_impulse.x,normal_impulse.y,normal_impulse.z
123.164809462,1,123,164809462,ego_vehicle/collision,0,-23.354921340942383,1197.727783203125,-8.794463911422315e-21
123.214809463,2,123,214809463,ego_vehicle/collision,0,-3.6251590251922607,185.91171264648438,-1.3650798474662093e-21
123.214809463,3,123,214809463,ego_vehicle/collision,0,-3.605255365371704,184.8909912109375,-1.3575849368036896e-21
123.214809463,4,123,214809463,ego_vehicle/collision,0,-3.612746238708496,185.27517700195312,-1.3604057519394661e-21
123.214809463,5,123,214809463,ego_vehicle/collision,0,-3.593973398208618,184.3124237060547,-1.353336750435119e-21
123.214809463,6,123,214809463,ego_vehicle/collision,0,-3.551847219467163,182.1520233154297,-1.3374737042642106e-21
123.264809464,7,123,264809464,ego_vehicle/collision,0,-3.6199376583099365,185.6439666748047,-1.3631137788984578e-21
123.264809464,8,123,264809464,ego_vehicle/collision,0,-3.5822741985321045,183.71243286132812,-1.3489312462693855e-21
123.264809464,9,123,264809464,ego_vehicle/collision,0,-3.03556227684021,155.6750030517578,-1.1430630362491994e-21
123.264809464,10,123,264809464,ego_vehicle/collision,0,-2.4932050704956055,127.86089324951172,-9.388344452215227e-22
123.264809464,11,123,264809464,ego_vehicle/collision,0,-2.2100627422332764,113.34030151367188,-8.322151354719227e-22
123.314809464,12,123,314809464,ego_vehicle/collision,0,-3.302204132080078,169.3494110107422,-1.2434689493431422e-21
123.314809464,13,123,314809464,ego_vehicle/collision,0,-2.1426103115081787,109.88108825683594,-8.068154803980379e-22
123.314809464,14,123,314809464,ego_vehicle/collision,0,-2.0617287158966064,105.73316955566406,-7.763588861337754e-22
123.314809464,15,123,314809464,ego_vehicle/collision,0,-3.031852960586548,155.4847869873047,-1.1416662601977534e-21
123.314809464,16,123,314809464,ego_vehicle/collision,0,-2.3223602771759033,119.09933471679688,-8.745015636015263e-22
123.364809465,17,123,364809465,ego_vehicle/collision,0,-2.024824857711792,103.84059143066406,-7.624624134015979e-22
123.364809465,18,123,364809465,ego_vehicle/collision,0,-3.205491304397583,164.3896026611328,-1.2070509900161097e-21
123.364809465,19,123,364809465,ego_vehicle/collision,0,-2.2961044311523438,117.75283813476562,-8.646147761872786e-22
123.364809465,20,123,364809465,ego_vehicle/collision,0,-3.056368350982666,156.7420196533203,-1.15089762410662e-21
123.364809465,21,123,364809465,ego_vehicle/collision,0,-1.729846477508545,88.71300506591797,-6.513862541076654e-22
