Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,crossed_lane_markings_0
40.682412683,1,40,682412683,ego_vehicle/lane_invasion,1
40.982412688,2,40,982412688,ego_vehicle/lane_invasion,1
