Time,data
10.407157287,2.194193058357996e-07
10.407157287,4.2405625322317064e-07
10.457157287,4.461861351501284e-07
10.507157288,4.2107376430067234e-07
10.557157289,4.586627255775966e-07
10.607157289,1.3858610259376292e-07
10.65715729,2.406621888439986e-07
10.707157291,2.429034964279708e-07
10.757157292,1.95084822962599e-07
10.807157292,1.204606547844378e-07
10.857157293,1.2931121773362975e-07
10.907157294,-1.5489943550051066e-08
10.957157295,8.13380012232301e-08
11.007157295,4.3796934967588186e-09
11.057157296,0.4862421154975891
11.107157297,0.9990385174751282
11.157157298,1.2374370098114014
11.207157298,1.2741377353668213
11.257157299,1.335010051727295
11.3071573,1.418918490409851
11.357157301,1.5237358808517456
11.407157301,1.6426304578781128
11.457157302,1.7695658206939697
11.507157303,1.9023584127426147
11.557157304,2.0413320064544678
11.607157304,2.1904456615448
11.657157305,2.3659260272979736
11.707157306,2.5469813346862793
11.757157307,2.7180848121643066
11.807157307,2.8874826431274414
11.857157308,3.0593044757843018
11.907157309,3.236995220184326
11.95715731,3.421407699584961
12.00715731,3.610931158065796
12.057157311,3.80503511428833
12.107157312,4.003171443939209
12.157157313,4.2046308517456055
12.207157313,4.409029006958008
12.257157314,4.615945816040039
12.307157315,4.825076580047607
12.357157316,5.036040306091309
12.407157316,5.250364303588867
12.457157317,5.46009635925293
12.507157318,5.349038600921631
12.557157319,5.472816467285156
12.607157319,5.780303955078125
12.65715732,6.229032039642334
12.707157321,6.625949859619141
12.757157322,6.982593536376953
12.807157322,7.307939529418945
12.857157323,7.609208106994629
12.907157324,7.8903632164001465
12.957157324,8.159475326538086
13.007157325,8.417974472045898
13.057157326,8.667159080505371
13.107157327,8.909855842590332
13.157157327,9.146936416625977
13.207157328,9.379549980163574
13.257157329,9.607311248779297
13.30715733,9.832493782043457
13.35715733,10.053385734558105
13.407157331,10.269779205322266
13.457157332,10.481184005737305
13.507157333,10.536333084106445
13.557157333,10.543359756469727
13.607157334,10.70770263671875
13.657157335,11.097368240356445
13.707157336,11.427160263061523
13.757157336,11.710186004638672
13.807157337,11.952652931213379
13.857157338,12.160679817199707
13.907157339,12.337918281555176
13.957157339,12.483687400817871
14.00715734,12.585201263427734
14.057157341,12.605520248413086
14.107157342,12.538396835327148
14.157157342,12.41859245300293
14.207157343,12.26785659790039
14.257157344,12.096628189086914
14.307157345,11.968666076660156
14.357157345,11.946935653686523
14.407157346,11.93498420715332
14.457157347,11.412610054016113
14.507157348,10.939207077026367
14.557157348,10.511250495910645
14.607157349,10.133007049560547
14.65715735,9.807698249816895
14.707157351,9.533042907714844
14.757157351,9.303669929504395
14.807157352,9.114169120788574
14.857157353,8.95679759979248
14.907157354,8.828893661499023
14.957157354,8.723393440246582
15.007157355,8.636496543884277
15.057157356,8.558300971984863
15.107157357,8.495391845703125
15.157157356999999,8.436728477478027
15.207157358,8.389485359191895
15.257157359,8.343902587890625
15.30715736,8.300394058227539
15.35715736,8.253800392150879
15.407157361,8.201278686523438
15.457157362,8.139986991882324
15.507157362000001,8.075601577758789
15.557157363,8.006131172180176
15.607157364,7.941727161407471
15.657157365,7.876631259918213
15.707157365,7.820724010467529
15.757157366,7.76539421081543
15.807157367,7.715104579925537
15.857157368,7.665707588195801
15.907157368,7.620774269104004
15.957157369,7.577059268951416
16.00715737,7.540157794952393
16.057157371,7.507535457611084
16.107157371,7.477972507476807
16.157157372,7.448309421539307
16.207157373,7.425208568572998
16.257157374,7.401554584503174
16.307157374,7.38062858581543
16.357157375,7.357701778411865
16.407157376,7.337817192077637
16.457157377,7.3159332275390625
16.507157377,7.297519207000732
16.557157378,7.276017665863037
16.607157379,7.259720325469971
16.65715738,7.241182804107666
16.70715738,7.224968910217285
16.757157381,7.206549644470215
16.807157382,7.190215587615967
16.857157383,7.171504497528076
16.907157383,7.156184196472168
16.957157384,7.140256881713867
17.007157385,7.127614974975586
17.057157386,7.113987922668457
17.107157386,7.1044511795043945
17.157157387,7.093512535095215
17.207157388,7.086188316345215
17.257157389,7.078193187713623
17.307157389,7.071948528289795
17.35715739,7.065435409545898
17.407157391,7.061642169952393
17.457157392,7.058337688446045
17.507157392,7.058180332183838
17.557157393,7.057838439941406
17.607157394,7.05855655670166
17.657157395,7.058248043060303
17.707157395,7.060888767242432
17.757157396,7.063891887664795
17.807157397,7.068933963775635
17.857157398,7.072533130645752
