Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,crossed_lane_markings_0
85.349496904,1,85,349496904,ego_vehicle/lane_invasion,1
85.849496912,2,85,849496912,ego_vehicle/lane_invasion,1
