Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,crossed_lane_markings_0
56.2195056,1,56,219505600,ego_vehicle/lane_invasion,1
164.819507218,2,164,819507218,ego_vehicle/lane_invasion,1
