Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,velocity,acceleration.linear.x,acceleration.linear.y,acceleration.linear.z,acceleration.angular.x,acceleration.angular.y,acceleration.angular.z,orientation.x,orientation.y,orientation.z,orientation.w,control.header.seq,control.header.stamp.secs,control.header.stamp.nsecs,control.header.frame_id,control.throttle,control.steer,control.brake,control.hand_brake,control.reverse,control.gear,control.manual_gear_shift
18.182605516,302,18,182605516,map,1.7626713514328003,-0.04707358777523041,-1.9708919525146484,9.918148862197995e-06,0.0,0.0,0.0,-0.0021666004926628787,-0.0018600138462526493,-0.708097873298069,0.7061085242521501,0,0,0,,0.7156500816345215,0.039932459592819214,0.0,False,False,1,False
18.182605516,303,18,232605516,map,1.866330862045288,-0.08565396070480347,-2.0714449882507324,-0.00031642906833440065,0.0,0.0,0.0,-0.001975615665333687,-0.0017008118540284207,-0.7087430757633795,0.7054618747595397,0,0,0,,0.7131179571151733,0.03921559453010559,0.0,False,False,1,False
18.282605517,304,18,282605517,map,1.9737107753753662,0.12641265988349915,-2.153134346008301,-0.000455665634945035,0.0,0.0,0.0,-0.0018181986346195087,-0.0016575200024266544,-0.7092182492454935,0.704984696088024,0,0,0,,0.7188992500305176,0.02867593802511692,0.0,False,False,1,False
18.332605518,305,18,332605518,map,2.081953287124634,-0.055540502071380615,-2.164170742034912,-0.0003650665166787803,0.0,0.0,0.0,-0.0017417944680547884,-0.001630483819812182,-0.7097490160023688,0.7044505958250113,0,0,0,,0.7166551351547241,0.02871500886976719,0.0,False,False,1,False
18.382605519,306,18,382605519,map,2.1908464431762695,0.10040946304798126,-2.181720733642578,-0.00025348662165924907,0.0,0.0,0.0,-0.0016773322184206272,-0.001649479270288728,-0.7101364585261928,0.7040601366691932,0,0,0,,0.7146434783935547,0.02118072845041752,0.0,False,False,1,False
18.382605519,307,18,432605519,map,2.2992842197418213,-0.028053969144821167,-2.1687841415405273,-0.00019569398136809468,0.0,0.0,0.0,-0.0016539652117603773,-0.0016566348696611525,-0.7105577715337812,0.7036349716102331,0,0,0,,0.7111464738845825,0.020453384146094322,0.0,False,False,1,False
18.48260552,308,18,482605520,map,2.408094882965088,0.07341593503952026,-2.1787548065185547,-9.632109868107364e-05,0.0,0.0,0.0,-0.0016286400653617635,-0.0016803754895587607,-0.7108626235645735,0.7033269895920695,0,0,0,,0.7076746225357056,0.015165245160460472,0.0,False,False,1,False
18.532605521,309,18,532605521,map,2.5188255310058594,0.1249220222234726,-2.2179126739501953,-1.888275073724799e-05,0.0,0.0,0.0,-0.0015946241802313281,-0.0017239627314372596,-0.7111194557517262,0.7030672832507521,0,0,0,,0.7029370069503784,0.009614279493689537,0.0,False,False,1,False
18.582605522,310,18,582605522,map,2.626657009124756,0.0343940407037735,-2.157716751098633,-3.356933666509576e-05,0.0,0.0,0.0,-0.0015809970249569508,-0.0017476271029159799,-0.71129617388995,0.7028884685762273,0,0,0,,0.7077594995498657,0.00797494687139988,0.0,False,False,1,False
18.632605522,311,18,632605522,map,2.728295087814331,-0.08933447301387787,-2.031416893005371,2.365111868130043e-05,0.0,0.0,0.0,-0.0015977567064746577,-0.001716547882193302,-0.7115082096996697,0.7026738704170277,0,0,0,,0.7029378414154053,0.009732117876410484,0.0,False,False,1,False
18.682605523,312,18,682605523,map,2.8239965438842773,0.20618952810764313,-1.9179534912109375,2.212524486822076e-05,0.0,0.0,0.0,-0.0015458671110005677,-0.0017255184038370809,-0.7116077365506533,0.7025731721054889,0,0,0,,0.7012909650802612,0.00164802186191082,0.0,False,False,1,False
18.682605523,313,18,732605524,map,2.9144060611724854,0.05081377923488617,-1.8091392517089844,2.6702882678364404e-05,0.0,0.0,0.0,-0.0014928771780622137,-0.0017098906288507182,-0.7116459915459046,0.702534575881084,0,0,0,,0.6968269348144531,0.0008691456168889999,0.0,False,False,1,False
18.782605525,314,18,782605525,map,3.0011022090911865,0.036089494824409485,-1.7345762252807617,6.31332368357107e-05,0.0,0.0,0.0,-0.0014497100744364797,-0.0016694574121627114,-0.7116550704598407,0.7025255667528751,0,0,0,,0.6928280591964722,-0.00012179650366306305,0.0,False,False,1,False
18.832605525,315,18,832605525,map,3.085477113723755,0.03267467021942139,-1.6880464553833008,2.6893612812273204e-05,0.0,0.0,0.0,-0.0014123745257676739,-0.0016209030483801722,-0.7116395626550285,0.7025414654920139,0,0,0,,0.6903318166732788,-0.0010797027498483658,0.0,False,False,1,False
18.832605525,316,18,882605526,map,3.1680185794830322,0.0328005850315094,-1.6513299942016602,4.1389463149243966e-05,0.0,0.0,0.0,-0.0013792238946967914,-0.0015739566151399536,-0.7116000979894257,0.7025816115893312,0,0,0,,0.6829392910003662,-0.0019835028797388077,0.0,False,False,1,False
18.932605527,317,18,932605527,map,3.2495956420898438,0.05263105034828186,-1.6322088241577148,9.91821252682712e-06,0.0,0.0,0.0,-0.001345960086270709,-0.0015375514725773627,-0.7115293553918712,0.7026534001501334,0,0,0,,0.687002420425415,-0.003305019810795784,0.0,False,False,1,False
18.932605527,318,18,982605528,map,3.3308255672454834,0.05081150680780411,-1.6251707077026367,-5.378722562454641e-05,0.0,0.0,0.0,-0.0013173234861876654,-0.001510533045982276,-0.7114283586248185,0.7027557708714646,0,0,0,,0.6819292306900024,-0.004257110878825188,0.0,False,False,1,False
19.032605528,319,19,32605528,map,3.4115092754364014,-0.05921270698308945,-1.6131782531738281,1.5258788153005298e-05,0.0,0.0,0.0,-0.0013195425551624379,-0.001465012082467314,-0.7113480673667075,0.7028371359004115,0,0,0,,0.678869366645813,-0.0022003110498189926,0.0,False,False,1,False
19.082605529,320,19,82605529,map,3.4915664196014404,0.5499475002288818,-1.6043853759765625,-1.5449522834387608e-05,0.0,0.0,0.0,-0.0011970338818651461,-0.0015546655891709965,-0.7110445862143701,0.7031441861666969,0,0,0,,0.6784850358963013,-0.016737772151827812,0.0,False,False,1,False
19.13260553,321,19,132605530,map,3.5714352130889893,0.21517646312713623,-1.597433090209961,-4.386902219266631e-06,0.0,0.0,0.0,-0.0011045734134119956,-0.0016224820687355628,-0.7106016164660491,0.7035918491180443,0,0,0,,0.6717989444732666,-0.016701916232705116,0.0,False,False,1,False
19.13260553,322,19,182605531,map,3.6495349407196045,0.12949733436107635,-1.561727523803711,2.8610202207346447e-06,0.0,0.0,0.0,-0.0010716183049248847,-0.0016328481749199686,-0.710133648943622,0.7040641917318781,0,0,0,,0.6597574949264526,-0.016107773408293724,0.0,False,False,1,False
19.232605531,323,19,232605531,map,3.72459077835083,-0.34208253026008606,-1.5013360977172852,1.2207033250888344e-05,0.0,0.0,0.0,-0.001168669171768939,-0.001507305671928509,-0.7098506463267562,0.7043496448153181,0,0,0,,0.6526637077331543,-0.004640726372599602,0.0,False,False,1,False
19.232605531,324,19,282605532,map,3.7971882820129395,-0.03786161541938782,-1.451883316040039,-1.1634824659267906e-05,0.0,0.0,0.0,-0.001237312882435842,-0.00140228329704229,-0.7096629295864063,0.7045388768756662,0,0,0,,0.655419111251831,-0.005564803257584572,0.0,False,False,1,False
19.332605533,325,19,332605533,map,3.8679893016815186,0.007795123383402824,-1.4160394668579102,8.583065209677443e-06,0.0,0.0,0.0,-0.0012555120086083374,-0.0013435720795178887,-0.70948116026165,0.7047220031597186,0,0,0,,0.6542650461196899,-0.005880067124962807,0.0,False,False,1,False
19.382605534,326,19,382605534,map,3.937213659286499,0.020043253898620605,-1.3845252990722656,-3.223419116693549e-05,0.0,0.0,0.0,-0.001246802953988474,-0.001310370067157139,-0.709295584512816,0.704908860919838,0,0,0,,0.6540184020996094,-0.005928864702582359,0.0,False,False,1,False
19.382605534,327,19,432605534,map,4.004770278930664,-0.03064763732254505,-1.3510751724243164,7.4386593951203395e-06,0.0,0.0,0.0,-0.0012392034562731277,-0.0012763201108579804,-0.7091313658096012,0.7050741389434009,0,0,0,,0.6503031253814697,-0.004524795338511467,0.0,False,False,1,False
