Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,crossed_lane_markings_0
30.770081802,1,30,770081802,ego_vehicle/lane_invasion,1
30.920081804,2,30,920081804,ego_vehicle/lane_invasion,1
