Time,clock.secs,clock.nsecs
17.755744156,17,755744156
17.805744157,17,805744157
17.855744157,17,855744157
17.905744158,17,905744158
17.955744159,17,955744159
18.00574416,18,5744160
18.05574416,18,55744160
18.105744161,18,105744161
18.155744162,18,155744162
18.205744163,18,205744163
18.255744163,18,255744163
18.255744163,18,305744164
18.355744165,18,355744165
18.405744166,18,405744166
18.455744166,18,455744166
18.505744167,18,505744167
18.555744168,18,555744168
18.605744169,18,605744169
18.655744169,18,655744169
18.70574417,18,705744170
18.755744171,18,755744171
18.805744172,18,805744172
18.855744172,18,855744172
18.905744173,18,905744173
18.955744174,18,955744174
19.005744175,19,5744175
19.055744175,19,55744175
19.105744176,19,105744176
19.155744177,19,155744177
19.205744178,19,205744178
19.255744178,19,255744178
19.305744179,19,305744179
19.35574418,19,355744180
19.405744181,19,405744181
19.455744181,19,455744181
19.505744182,19,505744182
19.555744183,19,555744183
19.605744183,19,605744183
19.655744184,19,655744184
19.705744185,19,705744185
19.755744186,19,755744186
19.805744186,19,805744186
19.805744186,19,855744187
19.905744188,19,905744188
19.955744189,19,955744189
20.005744189,20,5744189
20.05574419,20,55744190
20.105744191,20,105744191
20.155744192,20,155744192
20.205744192,20,205744192
20.255744193,20,255744193
20.305744194,20,305744194
20.305744194,20,355744195
20.405744195,20,405744195
20.455744196,20,455744196
20.505744197,20,505744197
20.555744198,20,555744198
20.555744198,20,605744198
20.655744199,20,655744199
20.7057442,20,705744200
20.755744201,20,755744201
20.805744201,20,805744201
20.805744201,20,855744202
20.905744203,20,905744203
20.955744204,20,955744204
21.005744204,21,5744204
21.055744205,21,55744205
21.105744206,21,105744206
21.155744207,21,155744207
21.205744207,21,205744207
21.255744208,21,255744208
21.305744209,21,305744209
21.35574421,21,355744210
21.40574421,21,405744210
21.455744211,21,455744211
21.505744212,21,505744212
21.555744213,21,555744213
21.605744213,21,605744213
21.655744214,21,655744214
21.705744215,21,705744215
21.755744216,21,755744216
21.805744216,21,805744216
21.855744217,21,855744217
21.905744218,21,905744218
21.955744219,21,955744219
22.005744219,22,5744219
22.05574422,22,55744220
22.105744221,22,105744221
22.155744221,22,155744221
22.205744222,22,205744222
22.205744222,22,255744223
22.305744224,22,305744224
22.355744224,22,355744224
22.405744225,22,405744225
22.455744226,22,455744226
22.505744227,22,505744227
22.555744227,22,555744227
22.605744228,22,605744228
22.655744229,22,655744229
22.70574423,22,705744230
22.75574423,22,755744230
22.805744231,22,805744231
22.855744232,22,855744232
22.905744233,22,905744233
22.905744233,22,955744233
23.005744234,23,5744234
23.055744235,23,55744235
23.105744236,23,105744236
23.155744236,23,155744236
23.205744237,23,205744237
23.255744238,23,255744238
23.305744239,23,305744239
23.355744239,23,355744239
23.40574424,23,405744240
23.455744241,23,455744241
23.505744242,23,505744242
23.555744242,23,555744242
23.605744243,23,605744243
23.655744244,23,655744244
23.705744244999998,23,705744245
23.755744245,23,755744245
