Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,crossed_lane_markings_0
42.763929583,1,42,763929583,ego_vehicle/lane_invasion,1
150.66393119,2,150,663931190,ego_vehicle/lane_invasion,1
