Time,data
10.57828436,0.6283312439918518
10.57828436,1.7180646657943726
10.728284362,1.9990293979644775
10.878284364,2.512845277786255
11.028284367,2.984558582305908
11.178284369,3.420741558074951
11.328284371,3.881916046142578
11.478284373,4.3460164070129395
11.628284376,4.76479434967041
11.778284378,4.950648307800293
11.928284380000001,5.032861232757568
12.078284382,5.0904388427734375
12.228284385,5.282267093658447
12.378284387,5.37386417388916
12.528284389,5.8321757316589355
12.678284391,6.903503894805908
12.828284393,7.331967830657959
12.978284396,7.416925430297852
13.128284398,7.330995082855225
13.2782844,7.502678871154785
13.428284402,7.1950154304504395
13.578284405,6.966711521148682
13.728284407,7.005308628082275
13.878284409,6.9380879402160645
14.028284411,6.8773698806762695
14.178284414,7.078060626983643
14.328284416,7.0093159675598145
14.478284418,7.240447044372559
14.62828442,7.256852626800537
14.778284423,7.427141189575195
14.928284425,7.732138633728027
15.078284427,8.209388732910156
15.228284429,8.65376091003418
15.378284431,9.107606887817383
15.528284434,9.441473007202148
15.678284436,9.524565696716309
15.828284438,10.637063980102539
15.97828444,11.525378227233887
16.128284443,12.21543025970459
16.278284445,12.84745979309082
16.428284447,12.704808235168457
16.578284449,12.39298152923584
16.728284452,12.5148344039917
16.878284454,12.21578311920166
17.028284456,11.601180076599121
17.178284458,10.53213119506836
17.328284461,9.446202278137207
17.478284463,8.925263404846191
17.628284465,8.23077392578125
17.778284467,7.499106407165527
17.928284469,6.943243026733398
18.078284472,6.87069845199585
18.228284474,6.8567023277282715
18.378284476,6.942084789276123
18.528284478,6.97800350189209
18.678284481,7.172970294952393
18.828284483,7.154994964599609
18.978284485,7.076648235321045
19.128284487,6.927358627319336
19.27828449,6.813237190246582
19.428284492,6.753561973571777
19.578284494000002,6.943746566772461
19.728284496,6.987840175628662
19.878284499,6.995636463165283
20.028284501,6.777362823486328
20.178284503,6.715627193450928
20.328284505,6.648303985595703
20.478284507,6.714358806610107
20.62828451,6.726075649261475
20.778284512,6.829398155212402
20.928284514,6.9281697273254395
21.078284516,7.02164363861084
21.228284519,6.823851585388184
21.378284521,6.772758960723877
21.528284523,6.82434606552124
21.678284525,6.899183750152588
21.828284528,7.019139289855957
21.97828453,7.384968280792236
22.128284532,7.256467342376709
22.278284534,6.771626949310303
