Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,other_actor_id,normal_impulse.x,normal_impulse.y,normal_impulse.z
49.539313063,1,49,539313063,ego_vehicle/collision,0,-37.491634368896484,1922.7113037109375,-1.4117745161622544e-20
49.539313063,2,49,539313063,ego_vehicle/collision,0,-3.101379871368408,159.05038452148438,-1.1678470516508752e-21
49.539313063,3,49,539313063,ego_vehicle/collision,0,-2.004955291748047,102.82160949707031,-7.549803769490515e-22
49.589313064,4,49,589313064,ego_vehicle/collision,0,-1.9140548706054688,98.15989685058594,-7.20751184778758e-22
49.589313064,5,49,589313064,ego_vehicle/collision,0,-1.9353364706039429,99.25130462646484,-7.287649513467468e-22
49.589313064,6,49,589313064,ego_vehicle/collision,0,-2.022585153579712,103.72573852539062,-7.61619026430608e-22
49.589313064,7,49,589313064,ego_vehicle/collision,0,-2.1913750171661377,112.38191223144531,-8.251780923005678e-22
49.589313064,8,49,589313064,ego_vehicle/collision,0,-2.279688596725464,116.91097259521484,-8.584332368904178e-22
49.639313065,9,49,639313065,ego_vehicle/collision,0,-2.0852503776550293,106.939453125,-7.85216191134048e-22
49.639313065,10,49,639313065,ego_vehicle/collision,0,-3.3932180404663086,174.01693725585938,-1.27774080311119e-21
49.639313065,11,49,639313065,ego_vehicle/collision,0,-3.362217903137207,172.42713928222656,-1.2660675802236406e-21
49.639313065,12,49,639313065,ego_vehicle/collision,0,-3.2777822017669678,168.09695434570312,-1.2342726234802419e-21
49.639313065,13,49,639313065,ego_vehicle/collision,0,-2.2227232456207275,113.98957824707031,-8.369825311556481e-22
49.689313066,14,49,689313066,ego_vehicle/collision,0,-1.8041350841522217,92.52281188964844,-6.793601453310163e-22
49.689313066,15,49,689313066,ego_vehicle/collision,0,-1.4178556203842163,72.71295166015625,-5.339038374439672e-22
49.689313066,16,49,689313066,ego_vehicle/collision,0,-1.373629093170166,70.44483947753906,-5.172499613710184e-22
49.689313066,17,49,689313066,ego_vehicle/collision,0,-2.1809871196746826,111.84919738769531,-8.21266503413924e-22
49.689313066,18,49,689313066,ego_vehicle/collision,0,-2.311617612838745,118.54840850830078,-8.70456335366651e-22
49.739313066,19,49,739313066,ego_vehicle/collision,0,-1.0484240055084229,53.767112731933594,-3.9479163730912677e-22
49.739313066,20,49,739313066,ego_vehicle/collision,0,-1.9658254384994507,100.81488800048828,-7.402458688782651e-22
49.739313066,21,49,739313066,ego_vehicle/collision,0,-1.2209205627441406,62.61337661743164,-4.597464694885739e-22
49.739313066,22,49,739313066,ego_vehicle/collision,0,-1.2732399702072144,65.29651641845703,-4.794477467928276e-22
49.739313066,23,49,739313066,ego_vehicle/collision,0,-1.2012579441070557,61.605003356933594,-4.523423346281398e-22
49.789313067,24,49,789313067,ego_vehicle/collision,0,-1.2835594415664673,65.82573699951172,-4.833335872595249e-22
49.789313067,25,49,789313067,ego_vehicle/collision,0,-1.7880613803863525,91.698486328125,-6.733074491080834e-22
49.789313067,26,49,789313067,ego_vehicle/collision,0,-2.622739553451538,134.50390625,-9.87611545148638e-22
49.789313067,27,49,789313067,ego_vehicle/collision,0,-1.5541176795959473,79.70098114013672,-5.852143294583199e-22
49.789313067,28,49,789313067,ego_vehicle/collision,0,-1.247520089149475,63.97749710083008,-4.697626553348268e-22
49.839313068,29,49,839313068,ego_vehicle/collision,0,-1.7170007228851318,88.05422973632812,-6.465490347674971e-22
49.839313068,30,49,839313068,ego_vehicle/collision,0,-3.006392478942871,154.17906188964844,-1.1320788612742552e-21
49.839313068,31,49,839313068,ego_vehicle/collision,0,-1.3545490503311157,69.46634674072266,-5.100652434382062e-22
49.839313068,32,49,839313068,ego_vehicle/collision,0,-1.3147233724594116,67.42394256591797,-4.950686063549457e-22
49.839313068,33,49,839313068,ego_vehicle/collision,0,-1.9599006175994873,100.51103973388672,-7.380147935334573e-22
49.889313069,34,49,889313069,ego_vehicle/collision,0,-1.335512399673462,68.49007415771484,-5.028968328380266e-22
49.889313069,35,49,889313069,ego_vehicle/collision,0,-1.9160860776901245,98.26406860351562,-7.215161147995582e-22
49.889313069,36,49,889313069,ego_vehicle/collision,0,-1.6686636209487915,85.5753173828125,-6.2834737573318125e-22
49.889313069,37,49,889313069,ego_vehicle/collision,0,-2.0894393920898438,107.1542739868164,-7.867935090477065e-22
49.889313069,38,49,889313069,ego_vehicle/collision,0,-1.3616297245025635,69.8294677734375,-5.127315175672063e-22
49.939313069,39,49,939313069,ego_vehicle/collision,0,-1.8274074792861938,93.71630859375,-6.881235443291314e-22
49.939313069,40,49,939313069,ego_vehicle/collision,0,-2.346125364303589,120.3180923461914,-8.834505026845494e-22
49.939313069,41,49,939313069,ego_vehicle/collision,0,-1.4002273082733154,71.80889892578125,-5.272657433204879e-22
49.939313069,42,49,939313069,ego_vehicle/collision,0,-2.3097758293151855,118.45394897460938,-8.697628445894275e-22
49.939313069,43,49,939313069,ego_vehicle/collision,0,-1.4701920747756958,75.39695739746094,-5.536114761225606e-22
49.98931307,44,49,989313070,ego_vehicle/collision,0,-3.0694172382354736,157.41122436523438,-1.1558113314001586e-21
49.98931307,45,49,989313070,ego_vehicle/collision,0,-1.403960108757019,72.00033569335938,-5.286713546140724e-22
49.98931307,46,49,989313070,ego_vehicle/collision,0,-2.360689878463745,121.06501770019531,-8.889348151589396e-22
49.98931307,47,49,989313070,ego_vehicle/collision,0,-0.7436717748641968,38.138275146484375,-2.80035019062893e-22
49.98931307,48,49,989313070,ego_vehicle/collision,0,-1.2944483757019043,66.3841552734375,-4.874338969182464e-22
50.039313071,49,50,39313071,ego_vehicle/collision,0,-1.939941167831421,99.4874496459961,-7.304988802381971e-22
50.039313071,50,50,39313071,ego_vehicle/collision,0,-1.3239169120788574,67.89541625976562,-4.9853050666029005e-22
50.039313071,51,50,39313071,ego_vehicle/collision,0,-2.033463478088379,104.28363037109375,-7.657154485827887e-22
50.039313071,52,50,39313071,ego_vehicle/collision,0,-1.3396737575531006,68.7034912109375,-5.044638513837066e-22
50.039313071,53,50,39313071,ego_vehicle/collision,0,-2.0555014610290527,105.413818359375,-7.740139623831261e-22
50.089313072,54,50,89313072,ego_vehicle/collision,0,-1.322640061378479,67.8299331665039,-4.980496675395653e-22
