Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,velocity,acceleration.linear.x,acceleration.linear.y,acceleration.linear.z,acceleration.angular.x,acceleration.angular.y,acceleration.angular.z,orientation.x,orientation.y,orientation.z,orientation.w,control.header.seq,control.header.stamp.secs,control.header.stamp.nsecs,control.header.frame_id,control.throttle,control.steer,control.brake,control.hand_brake,control.reverse,control.gear,control.manual_gear_shift
22.454556517,1,22,454556517,map,1.1762983798980713,0.2715587615966797,-0.2422475814819336,0.0014938353560864925,0.0,0.0,0.0,-0.0005847834274148213,-0.003130726063230502,-0.015531944285529805,0.9998742997444086,0,0,0,,0.45101049542427063,0.09753979742527008,0.0,False,False,1,False
22.454556517,2,22,504556518,map,1.1928861141204834,0.33638477325439453,0.024764835834503174,0.0007200241088867188,0.0,0.0,0.0,-0.00046410678716846457,-0.0025169607389270185,-0.0168720132208453,0.9998543817393633,0,0,0,,0.44112148880958557,0.0882592499256134,0.0,False,False,1,False
22.554556518,3,22,554556518,map,1.2128010988235474,0.3784489631652832,-0.20159214735031128,3.8909929571673274e-05,0.0,0.0,0.0,-0.00040713972308244987,-0.002008128840676629,-0.01810796842623592,0.9998339377793093,0,0,0,,0.4340471923351288,0.0960322916507721,0.0,False,False,1,False
22.604556519,4,22,604556519,map,1.23184335231781,0.3822040557861328,-0.009466409683227539,-0.0002225875505246222,0.0,0.0,0.0,-0.00033485043985851304,-0.0016269472398493642,-0.019496780103443766,0.9998085399132474,0,0,0,,0.4269661009311676,0.0892423540353775,0.0,False,False,1,False
22.65455652,5,22,654556520,map,1.2529349327087402,0.4309558868408203,0.05958378314971924,-0.00043315894436091185,0.0,0.0,0.0,-0.0002294504064294527,-0.0013613390164610097,-0.02061734333744927,0.999786486837214,0,0,0,,0.42806538939476013,0.07854683697223663,0.0,False,False,1,False
22.704556521,6,22,704556521,map,1.2722434997558594,0.3837871551513672,-0.042867958545684814,-0.000360679579898715,0.0,0.0,0.0,-0.0001683659193603082,-0.001181479887506044,-0.02187663618049903,0.9997599654655205,0,0,0,,0.4298827350139618,0.07821869850158691,0.0,False,False,1,False
22.754556521,7,22,754556521,map,1.2934080362319946,0.42632102966308594,0.005685985088348389,-0.0002227783261332661,0.0,0.0,0.0,-0.00011554969525172756,-0.0010663428295952081,-0.022918881073886954,0.9997367525761762,0,0,0,,0.42940887808799744,0.07182148098945618,0.0,False,False,1,False
22.804556522,8,22,804556522,map,1.3130226135253906,0.4035162925720215,0.08806318044662476,-0.00018997190636582673,0.0,0.0,0.0,-4.922626532393654e-05,-0.0009953961012693028,-0.02402265466004966,0.9997109176289215,0,0,0,,0.4317927956581116,0.0626630038022995,0.0,False,False,1,False
22.854556523,9,22,854556523,map,1.3338738679885864,0.41069984436035156,-0.08327126502990723,-0.00010623931302689016,0.0,0.0,0.0,-3.761212439674679e-05,-0.0009519591778065925,-0.024950638812756977,0.999688230390799,0,0,0,,0.42935165762901306,0.06417369842529297,0.0,False,False,1,False
22.904556524,10,22,904556524,map,1.3529139757156372,0.38284778594970703,0.0007200241088867188,-8.850097219692543e-05,0.0,0.0,0.0,-3.1524673630574693e-05,-0.0009249145157628362,-0.026010139277139074,0.9996612507215219,0,0,0,,0.42694997787475586,0.05982283875346184,0.0,False,False,1,False
