Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,velocity,acceleration.linear.x,acceleration.linear.y,acceleration.linear.z,acceleration.angular.x,acceleration.angular.y,acceleration.angular.z,orientation.x,orientation.y,orientation.z,orientation.w,control.header.seq,control.header.stamp.secs,control.header.stamp.nsecs,control.header.frame_id,control.throttle,control.steer,control.brake,control.hand_brake,control.reverse,control.gear,control.manual_gear_shift
28.918492595,518,28,918492595,map,1.917719841003418,-0.6682372093200684,-0.14264285564422607,3.9100639696698636e-05,0.0,0.0,0.0,0.0011165837474315088,-0.00020219971713637488,0.9987760723724836,0.049447645163394546,0,0,0,,0.5112059116363525,0.053460896015167236,0.0,False,False,1,False
28.968492596,519,28,968492596,map,1.952350378036499,-0.7389044761657715,-0.2828788757324219,5.302429053699598e-05,0.0,0.0,0.0,0.00112296909318486,-2.5568756503099967e-05,0.9987308386054987,0.05035325515804902,0,0,0,,0.5426633358001709,0.0359075665473938,0.0,False,False,1,False
29.018492597,520,29,18492597,map,1.9919627904891968,-0.8562707901000977,-0.45138120651245117,-2.6321409677620977e-05,0.0,0.0,0.0,0.0011470131949823067,0.00021717829811598714,0.9986999146947073,0.0509619228748439,0,0,0,,0.6015826463699341,0.015192627906799316,0.0,False,False,1,False
29.068492597,521,29,68492597,map,2.040212392807007,-0.9791159629821777,-0.06258934736251831,-1.2397767932270654e-05,0.0,0.0,0.0,0.0011888370749812776,0.0003268802537789641,0.9986842569923385,0.05126631107627691,0,0,0,,0.6088106632232666,0.013182878494262695,0.0,False,False,1,False
29.118492598,522,29,118492598,map,2.092515230178833,-1.0661649703979492,-0.11886000633239746,-6.484988261945546e-06,0.0,0.0,0.0,0.0012458718855768336,0.00037174761773876283,0.9986698357019571,0.051544823852443654,0,0,0,,0.5947089195251465,0.006086409091949463,0.0,False,False,1,False
29.168492599,523,29,168492599,map,2.1474366188049316,-1.0868263244628906,0.16543805599212646,2.6130677724722773e-05,0.0,0.0,0.0,0.0013027490789227253,0.00030339726941193954,0.9986607906440662,0.05171881693448489,0,0,0,,0.6057654619216919,0.009984076023101807,0.0,False,False,1,False
29.2184926,524,29,218492600,map,2.2039923667907715,-1.1410284042358398,-0.02885967493057251,-2.8038026357535273e-05,0.0,0.0,0.0,0.0013586064374608525,0.0002581703292420564,0.9986501836179521,0.05192204056525035,0,0,0,,0.606715202331543,0.0037716031074523926,0.0,False,False,1,False
29.2684926,525,29,268492600,map,2.261505603790283,-1.1426639556884766,0.13236135244369507,4.310607982915826e-05,0.0,0.0,0.0,0.0014060664579967394,0.00019024938732676184,0.9986461025942279,0.051999505340390356,0,0,0,,0.6091165542602539,0.004940807819366455,0.0,False,False,1,False
29.318492601,526,29,318492601,map,2.318380117416382,-1.1400604248046875,0.036624372005462646,2.861022494471399e-06,0.0,0.0,0.0,0.0014433939191895815,0.00014663106220934866,0.9986396557311236,0.05212228999716442,0,0,0,,0.5975236892700195,0.001674354076385498,0.0,False,False,1,False
29.368492602,527,29,368492602,map,2.374178171157837,-1.1133956909179688,0.08309751749038696,3.871917579090223e-05,0.0,0.0,0.0,0.001467337958295735,0.00011025885174724697,0.9986400535029598,0.05211408928406463,0,0,0,,0.6012471914291382,0.0008447170257568359,0.0,False,False,1,False
29.418492603,528,29,418492603,map,2.429239273071289,-1.0953330993652344,0.11372238397598267,-2.2506712411995977e-05,0.0,0.0,0.0,0.0014790759462739195,6.735831069298039e-05,0.9986362870717833,0.05218595539688472,0,0,0,,0.6000828742980957,0.0010926127433776855,0.0,False,False,1,False
29.468492603,529,29,468492603,map,2.4831252098083496,-1.0871124267578125,-0.03476858139038086,1.144409225162235e-06,0.0,0.0,0.0,0.001484082349539725,7.779986326197764e-05,0.9986415697348447,0.052084610436156385,0,0,0,,0.5937536954879761,-0.004016220569610596,0.0,False,False,1,False
29.518492604,530,29,518492604,map,2.5364935398101807,-1.0560798645019531,0.16449213027954102,-8.58306884765625e-06,0.0,0.0,0.0,0.001479857998205444,4.4896118179402216e-05,0.9986422134291022,0.05207242612042629,0,0,0,,0.6041678190231323,-0.0007337629795074463,0.0,False,False,1,False
29.568492605,531,29,568492605,map,2.588663339614868,-1.0887718200683594,-0.4106000065803528,5.035399954067543e-05,0.0,0.0,0.0,0.0014801132818100529,0.0001810218464542433,0.9986619594793532,0.051692041791969325,0,0,0,,0.5871837139129639,-0.017777949571609497,0.0,False,False,1,False
29.618492606,532,29,618492606,map,2.6419320106506348,-1.0520601272583008,0.19148677587509155,-1.7547608877066523e-05,0.0,0.0,0.0,0.0014723770587769453,0.000183073130685748,0.9986785828596647,0.0513700956533796,0,0,0,,0.6203413009643555,-0.009550273418426514,0.0,False,False,1,False
29.668492606,533,29,668492606,map,2.6963109970092773,-1.0967826843261719,-0.047602057456970215,2.307891918462701e-05,0.0,0.0,0.0,0.0014707126694198367,0.0001852788179998607,0.9986995149659995,0.05096156868347837,0,0,0,,0.6063665151596069,-0.013629794120788574,0.0,False,False,1,False
29.668492606,534,29,718492607,map,2.750035285949707,-1.0509395599365234,0.30079662799835205,-4.634857032215223e-05,0.0,0.0,0.0,0.0014651953903759075,8.726330813379321e-05,0.9987115530057534,0.05072553085398804,0,0,0,,0.6116743087768555,-0.0052849650382995605,0.0,False,False,1,False
29.768492608,535,29,768492608,map,2.802915334701538,-1.0436534881591797,0.19521474838256836,3.204345557605848e-05,0.0,0.0,0.0,0.0014586766379012658,-1.1502433047248762e-05,0.9987199276519968,0.05056063924586298,0,0,0,,0.6052041053771973,-0.0034550726413726807,0.0,False,False,1,False
29.768492608,536,29,818492609,map,2.855151653289795,-1.0692310333251953,-0.20898699760437012,3.585815284168348e-05,0.0,0.0,0.0,0.0014570910182965812,4.5139661919167416e-05,0.9987355518007539,0.05025109369375751,0,0,0,,0.6106675863265991,-0.013324737548828125,0.0,False,False,1,False
29.868492609,537,29,868492609,map,2.9083900451660156,-1.0605478286743164,0.09474635124206543,-3.9482114516431466e-05,0.0,0.0,0.0,0.0014548146256449905,6.617612149349111e-05,0.9987544342482562,0.04987443437846394,0,0,0,,0.621782660484314,-0.010385990142822266,0.0,False,False,1,False
29.91849261,538,29,918492610,map,2.9621524810791016,-1.0921621322631836,-0.13963818550109863,-3.185272362316027e-05,0.0,0.0,0.0,0.0014580607281675035,0.00012949179354168036,0.9987777016636331,0.0494060719982782,0,0,0,,0.6110939979553223,-0.016040772199630737,0.0,False,False,1,False
29.968492611,539,29,968492611,map,3.01546049118042,-1.0598134994506836,0.11890649795532227,-2.231597864010837e-05,0.0,0.0,0.0,0.0014583949646421032,0.00012482799643791882,0.9988005862004263,0.04894125568253289,0,0,0,,0.6163710355758667,-0.01225823163986206,0.0,False,False,1,False
30.018492612,540,30,18492612,map,3.0681509971618652,-1.052851676940918,0.05718648433685303,5.817413330078125e-05,0.0,0.0,0.0,0.001456658400716647,0.00010310300447752144,0.9988216373303156,0.04850983732050313,0,0,0,,0.6153260469436646,-0.012113183736801147,0.0,False,False,1,False
30.068492612,541,30,68492612,map,3.120737075805664,-1.0064697265625,0.5426520109176636,7.629398623976158e-07,0.0,0.0,0.0,0.0014461924661228343,-7.431322451412962e-05,0.9988280094509285,0.04837882327208475,0,0,0,,0.6228818893432617,0.0015890002250671387,0.0,False,False,1,False
30.118492613,542,30,118492613,map,3.171342611312866,-1.0398530960083008,-0.2538573741912842,-1.0299681889591739e-05,0.0,0.0,0.0,0.0014430090002524208,-4.132408682900638e-05,0.998840591340902,0.04811849028286698,0,0,0,,0.5926570892333984,-0.011231750249862671,0.0,False,False,1,False
30.168492614,543,30,168492614,map,3.2201316356658936,-0.9723854064941406,0.08152544498443604,3.6811830796068534e-05,0.0,0.0,0.0,0.0014327210250349171,-7.965257836675813e-06,0.9988563240273176,0.04779112048961762,0,0,0,,0.61049485206604,-0.00852137804031372,0.0,False,False,1,False
30.218492615,544,30,218492615,map,3.2684037685394287,-1.0030364990234375,-0.39743244647979736,-1.6975405742414296e-05,0.0,0.0,0.0,0.001425505698694058,0.00015199630752127927,0.9988843322533246,0.04720207208857597,0,0,0,,0.6045947074890137,-0.02048736810684204,0.0,False,False,1,False
30.218492615,545,30,268492615,map,3.3177714347839355,-0.9862518310546875,0.053784847259521484,1.3160706657799892e-05,0.0,0.0,0.0,0.0014160400402550523,0.00020792476981632067,0.9989141310399765,0.04656726754430901,0,0,0,,0.6194299459457397,-0.015828639268875122,0.0,False,False,1,False
30.268492615,546,30,318492616,map,3.369527816772461,-1.0059309005737305,0.39142489433288574,2.7275082175037824e-05,0.0,0.0,0.0,0.0014073817699609276,8.355627066196891e-05,0.9989316059686255,0.046191545675003755,0,0,0,,0.6273844242095947,-0.005499362945556641,0.0,False,False,1,False
30.368492617,547,30,368492617,map,3.4228475093841553,-1.0358762741088867,0.3922724723815918,-5.2642819355241954e-05,0.0,0.0,0.0,0.0014054890149862564,-9.551098832877422e-05,0.9989361611132626,0.04609296582535975,0,0,0,,0.621031641960144,0.0008356571197509766,0.0,False,False,1,False
30.418492618,548,30,418492618,map,3.475428819656372,-1.0566425323486328,-0.008678436279296875,-1.2207030522404239e-05,0.0,0.0,0.0,0.0014128516696488287,-0.0001300787588607273,0.9989414409209176,0.04597808761265601,0,0,0,,0.6067482233047485,-0.004372656345367432,0.0,False,False,1,False
30.468492618,549,30,468492618,map,3.5272488594055176,-1.0550498962402344,-0.16868770122528076,4.95910626341356e-06,0.0,0.0,0.0,0.0014225362214621458,-3.614756414019814e-05,0.9989554391581097,0.04567281095444528,0,0,0,,0.6167265176773071,-0.010372161865234375,0.0,False,False,1,False
30.468492618,550,30,518492619,map,3.5788187980651855,-1.0231828689575195,0.1399749517440796,-5.7220458984375e-05,0.0,0.0,0.0,0.0014267983256171903,-9.116314172931742e-06,0.9989691408941668,0.04537201455304061,0,0,0,,0.6074981689453125,-0.006218850612640381,0.0,False,False,1,False
30.56849262,551,30,568492620,map,3.6298186779022217,-1.0039377212524414,0.22871315479278564,6.332397606456652e-05,0.0,0.0,0.0,0.0014243471666284821,-5.7802795593400554e-05,0.9989767681142183,0.04520381247259182,0,0,0,,0.6116877794265747,-0.0021223723888397217,0.0,False,False,1,False
30.61849262,552,30,618492620,map,3.6807973384857178,-1.0078001022338867,0.17786622047424316,-8.964539119915571e-06,0.0,0.0,0.0,0.0014202333134552593,-0.00011055170708011936,0.9989799478242782,0.04513351925850538,0,0,0,,0.6108050346374512,-0.0006656646728515625,0.0,False,False,1,False
30.668492621,553,30,668492621,map,3.731529474258423,-1.0076236724853516,0.12375950813293457,3.376007225597277e-05,0.0,0.0,0.0,0.0014166552085392403,-0.00013433424144681605,0.9989814924114899,0.0450993665326233,0,0,0,,0.6108531951904297,-0.0005453526973724365,0.0,False,False,1,False
30.718492622,554,30,718492622,map,3.7816684246063232,-1.001739501953125,0.056419968605041504,-3.776550147449598e-05,0.0,0.0,0.0,0.0014137136122401516,-0.00012026238108923379,0.9989839299669697,0.04504547278618413,0,0,0,,0.609514594078064,-0.0016817152500152588,0.0,False,False,1,False
30.768492623,555,30,768492623,map,3.8311984539031982,-0.9840822219848633,0.11707305908203125,-2.613067590573337e-05,0.0,0.0,0.0,0.0014088265752073559,-0.00011224907123992024,0.9989859107302758,0.04500169741497027,0,0,0,,0.6114585399627686,-0.0006370246410369873,0.0,False,False,1,False
30.818492623,556,30,818492623,map,3.8808534145355225,-0.9830856323242188,0.15574097633361816,6.4849853515625e-05,0.0,0.0,0.0,0.0014028560895355032,-0.00012425111786282134,0.9989856592467092,0.0450074346732781,0,0,0,,0.618516206741333,0.0008715391159057617,0.0,False,False,1,False
30.868492624,557,30,868492624,map,3.930650234222412,-0.9981632232666016,0.02007901668548584,-1.888275073724799e-05,0.0,0.0,0.0,0.0014001622988081216,-9.930341175566515e-05,0.9989867518392357,0.04498332284372417,0,0,0,,0.6161460876464844,-0.0013722777366638184,0.0,False,False,1,False
30.868492624,558,30,918492625,map,3.9799060821533203,-0.9872674942016602,0.01973748207092285,-3.0517576306010596e-05,0.0,0.0,0.0,0.001398491736129769,-5.8219495515362337e-05,0.9989903208308903,0.04490411693318266,0,0,0,,0.6148760318756104,-0.002409219741821289,0.0,False,False,1,False
30.968492626,559,30,968492626,map,4.029511451721191,-0.9963750839233398,-0.0047075748443603516,-4.0626528061693534e-05,0.0,0.0,0.0,0.0013973624533017773,-1.150853467751726e-05,0.9989964464599099,0.04476770271300913,0,0,0,,0.6267484426498413,-0.0037722885608673096,0.0,False,False,1,False
31.018492626,560,31,18492626,map,4.079225063323975,-0.9828758239746094,0.1730722188949585,7.667541649425402e-05,0.0,0.0,0.0,0.0013957917730275731,-2.6518253171034673e-05,0.999000205395724,0.0446837854418109,0,0,0,,0.617695689201355,-0.0005597174167633057,0.0,False,False,1,False
31.068492627,561,31,68492627,map,4.130726337432861,-1.0164737701416016,0.19758224487304688,-7.400512549793348e-05,0.0,0.0,0.0,0.0013952481090783507,-7.735352650857513e-05,0.9989996409679174,0.04469636053548884,0,0,0,,0.6482447385787964,0.0015034675598144531,0.0,False,False,1,False
31.118492628,562,31,118492628,map,4.186939239501953,-1.107177734375,0.23892223834991455,7.171630568336695e-05,0.0,0.0,0.0,0.0014063325457126334,-0.00014278847076447978,0.9989945607654886,0.0448092557536067,0,0,0,,0.6623921394348145,0.0037115812301635742,0.0,False,False,1,False
31.168492629,563,31,168492629,map,4.245284557342529,-1.1698246002197266,0.02111494541168213,-7.534027099609375e-05,0.0,0.0,0.0,0.0014323095125736698,-0.00013285901295188578,0.9989913491320781,0.044880008881609826,0,0,0,,0.6437423229217529,0.00019097328186035156,0.0,False,False,1,False
31.218492629,564,31,218492629,map,4.3039231300354,-1.165151596069336,0.13696372509002686,3.0326844353112392e-05,0.0,0.0,0.0,0.0014595643106778606,-0.00012243196033782016,0.9989889139269075,0.04493333432515267,0,0,0,,0.6532111167907715,0.001305222511291504,0.0,False,False,1,False
31.26849263,565,31,268492630,map,4.363466262817383,-1.1894607543945312,0.06943643093109131,2.8228758310433477e-05,0.0,0.0,0.0,0.0014859087894321895,-0.00010046866885628671,0.9989875324231606,0.044963229912905425,0,0,0,,0.6552067995071411,9.167194366455078e-05,0.0,False,False,1,False
31.318492631,566,31,318492631,map,4.423477649688721,-1.1941337585449219,0.12147009372711182,-3.890991138177924e-05,0.0,0.0,0.0,0.0015086909345398295,-9.006995869616883e-05,0.9989863382272829,0.04498901837461159,0,0,0,,0.6553809642791748,0.0006494522094726562,0.0,False,False,1,False
31.368492632,567,31,368492632,map,4.483772277832031,-1.1884593963623047,0.24565517902374268,1.468658410885837e-05,0.0,0.0,0.0,0.0015252797772024207,-0.0001283037466553597,0.9989814601000456,0.04509655681014587,0,0,0,,0.6584525108337402,0.0035766959190368652,0.0,False,False,1,False
31.418492632,568,31,418492632,map,4.544292449951172,-1.1971664428710938,0.1987159252166748,5.340576535672881e-06,0.0,0.0,0.0,0.001537941869472395,-0.00016860190586612264,0.9989734899645866,0.04527220622166886,0,0,0,,0.6589184999465942,0.004093050956726074,0.0,False,False,1,False
31.468492633,569,31,468492633,map,4.603397846221924,-1.1653423309326172,0.23385941982269287,-3.986358569818549e-05,0.0,0.0,0.0,0.0015447160862056223,-0.0002106025210245313,0.9989625949422498,0.045511574407371934,0,0,0,,0.6447387933731079,0.005553126335144043,0.0,False,False,1,False
31.468492633,570,31,518492634,map,4.660534858703613,-1.1299991607666016,0.188218355178833,2.841949390131049e-05,0.0,0.0,0.0,0.0015429649765358539,-0.00023494491711405582,0.9989499896053166,0.045787359909749865,0,0,0,,0.649505615234375,0.005584239959716797,0.0,False,False,1,False
31.568492635,571,31,568492635,map,4.716132640838623,-1.1166000366210938,0.0037109851837158203,4.100799196748994e-05,0.0,0.0,0.0,0.0015369654103378975,-0.0001883094174420327,0.9989412936731739,0.04597710377412055,0,0,0,,0.6448805332183838,0.001889646053314209,0.0,False,False,1,False
31.568492635,572,31,618492635,map,4.769515037536621,-1.0531806945800781,0.2029937505722046,1.907349087559851e-06,0.0,0.0,0.0,0.001522116499757069,-0.0001785946228345639,0.998932300078899,0.046172623105063204,0,0,0,,0.639092206954956,0.004499673843383789,0.0,False,False,1,False
31.668492636,573,31,668492636,map,4.818976879119873,-0.9811210632324219,0.1320129632949829,-6.484985988208791e-06,0.0,0.0,0.0,0.001498000950886157,-0.0001770058908552124,0.9989223287891233,0.04638863770990005,0,0,0,,0.6202991008758545,0.004054605960845947,0.0,False,False,1,False
31.718492637,574,31,718492637,map,4.8632330894470215,-0.8589935302734375,0.3120476007461548,2.403259350103326e-05,0.0,0.0,0.0,0.0014580337549958558,-0.00023215019740998482,0.9989071424430648,0.04671553296373445,0,0,0,,0.6128098964691162,0.008088350296020508,0.0,False,False,1,False
31.768492638,575,31,768492638,map,4.89820671081543,-0.7117843627929688,-0.09237408638000488,5.283355858409777e-05,0.0,0.0,0.0,0.0014039561537579055,-0.0001859668364934014,0.9988961008327871,0.04695289197172462,0,0,0,,0.5580042600631714,0.0018213987350463867,0.0,False,False,1,False
31.818492638,576,31,818492638,map,4.920901298522949,-0.4089546203613281,0.4770618677139282,6.866457624710165e-06,0.0,0.0,0.0,0.0013123216427412114,-0.00027258333644028705,0.9988768784162982,0.047362276925232594,0,0,0,,0.5479545593261719,0.011857569217681885,0.0,False,False,1,False
