Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,crossed_lane_markings_0
93.446505705,1,93,446505705,ego_vehicle/lane_invasion,10
93.696505709,2,93,696505709,ego_vehicle/lane_invasion,10
