Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,crossed_lane_markings_0
105.380107525,1,105,380107525,ego_vehicle/lane_invasion,10
141.480108063,2,141,480108063,ego_vehicle/lane_invasion,10
