Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,crossed_lane_markings_0
20.298232346,1,20,298232346,ego_vehicle/lane_invasion,1
20.448232349,2,20,448232349,ego_vehicle/lane_invasion,1
